Lx  lambda  mu_y  theta  bondD  Energy_GS  winding  eA  eB  MA  MB  U4  Oflip  Oflipp  charge  
24  -1.00  0.97  0.00  75  -68.245713  -2.947901  14.655989  14.176920  -0.000000  0.000000  0.977256  28.832910  0.000000  0.000000
24  -1.00  0.97  0.00  100  -68.245713  -2.947901  14.655989  14.176920  0.000000  -0.000000  0.977256  28.832910  0.000000  -0.000000
24  -1.00  2.22  0.00  50  -111.000000  24.000000  0.000000  0.000000  -0.000000  0.000000  -5349464589141449797271552.000000  0.000000  0.000000  0.000000
24  -1.00  1.14  0.00  50  -71.545272  -0.485582  13.103338  12.781378  0.000000  -0.000000  0.974561  25.884717  0.000000  -0.000000
24  -1.00  1.14  0.00  75  -71.545291  -0.485582  13.103338  12.781378  -0.000000  0.000000  0.974561  25.884717  0.000000  -0.000000
24  -1.00  1.14  0.00  100  -71.545291  -0.485582  13.103338  12.781378  -0.000000  0.000000  0.974561  25.884717  -0.000000  0.000000
24  -1.00  2.43  0.00  50  -121.500000  24.000000  0.000000  0.000000  0.000000  0.000000  -77873561074264281951764480.000000  0.000000  -0.000000  0.000000
24  -1.00  1.24  0.00  50  -73.807839  0.851187  12.156015  12.156015  0.431808  -0.431808  0.972579  24.312030  -1.707160  -0.000000
24  -1.00  1.24  0.00  75  -73.807853  0.851187  12.156015  12.156015  0.431808  -0.431808  0.972579  24.312030  -1.707160  -0.000000
24  -1.00  1.24  0.00  100  -73.807853  0.851187  12.156015  12.156015  0.431808  -0.431808  0.972579  24.312030  -1.707160  -0.000000
24  -1.00  1.41  0.00  50  -78.133735  5.305897  9.553527  9.696616  0.000000  -0.000000  0.965109  19.250143  -0.000000  -0.000000
24  -1.00  1.41  0.00  75  -78.133739  5.305897  9.553527  9.696616  0.000000  -0.000000  0.965109  19.250143  0.000000  -0.000000
24  -1.00  0.71  0.00  50  -64.421146  -6.173856  16.352703  16.352703  -1.345343  1.345343  0.979616  32.705405  1.119800  -0.000000
24  -1.00  0.71  0.00  75  -64.421194  -6.173855  16.352703  16.352703  -1.345343  1.345343  0.979616  32.705405  1.119800  -0.000000
24  -1.00  0.71  0.00  100  -64.421194  -6.173855  16.352703  16.352703  -1.345343  1.345343  0.979616  32.705405  1.119800  0.000000
24  -1.00  2.39  0.00  50  -119.500000  24.000000  0.000000  0.000000  -0.000000  0.000000  -47200463501862246052528128.000000  0.000000  -0.000000  0.000000
24  -1.00  1.07  0.00  50  -70.113098  -1.750975  13.696546  13.696546  -0.666558  0.666558  0.975663  27.393092  1.567596  -0.000000
24  -1.00  1.07  0.00  75  -70.113121  -1.750975  13.696546  13.696546  -0.666558  0.666558  0.975663  27.393092  1.567596  0.000000
24  -1.00  1.07  0.00  100  -70.113122  -1.750975  13.696546  13.696546  -0.666558  0.666558  0.975663  27.393092  1.567596  -0.000000
24  -1.00  2.30  0.00  50  -115.000000  24.000000  0.000000  0.000000  0.000000  0.000000  -424063675755821168697802752.000000  0.000000  -0.000000  0.000000
24  -1.00  1.89  0.00  50  -94.819302  18.026234  2.995633  2.986864  0.000001  -0.000001  0.888727  5.982497  -1.991229  0.000000
24  -1.00  1.89  0.00  75  -94.940884  18.023341  2.992214  2.992214  0.008010  -0.008010  0.888600  5.984428  -1.992198  -0.000000
24  -1.00  1.89  0.00  100  -94.957282  18.023341  2.992214  2.992214  0.008010  -0.008010  0.888600  5.984428  -1.992198  -0.000000
24  -1.00  2.03  0.00  50  -101.500000  24.000000  0.000000  0.000000  0.000000  -0.000000  -110429630358534699305926656.000000  0.000000  -0.000000  0.000000
24  -1.00  0.87  0.00  50  -66.597612  -4.080257  15.100079  15.100079  0.970717  -0.970717  0.977925  30.200157  -1.378428  -0.000000
24  -1.00  0.87  0.00  75  -66.597646  -4.080256  15.100079  15.100079  0.970717  -0.970717  0.977925  30.200157  -1.378428  0.000000
24  -1.00  0.87  0.00  100  -66.597646  -4.080256  15.100079  15.100079  0.970717  -0.970717  0.977925  30.200157  -1.378428  -0.000000
24  -1.00  0.93  0.00  50  -67.557613  -4.080257  15.100079  15.100079  -0.970717  0.970717  0.977925  30.200157  1.378428  0.000000
24  -1.00  0.93  0.00  75  -67.557646  -4.080256  15.100079  15.100079  -0.970717  0.970717  0.977925  30.200157  1.378428  -0.000000
24  -1.00  0.93  0.00  100  -67.557646  -4.080256  15.100079  15.100079  -0.970717  0.970717  0.977925  30.200157  1.378428  0.000000
24  -1.00  2.00  0.00  50  -100.000000  24.000000  0.000000  0.000000  -0.000000  0.000000  -2613686123062376607514624.000000  0.000000  -0.000000  0.000000
24  -1.00  2.09  0.00  50  -104.500000  24.000000  0.000000  0.000000  0.000000  0.000000  -73530253503806337158479872.000000  0.000000  -0.000000  0.000000
24  -1.00  2.05  0.00  50  -102.500000  24.000000  0.000000  0.000000  0.000000  -0.000000  -116525931981171585294794752.000000  0.000000  0.000000  0.000000
24  -1.00  2.20  0.00  50  -110.000000  24.000000  0.000000  0.000000  -0.000000  0.000000  -147423232742435477079982080.000000  0.000000  -0.000000  0.000000
